AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled
82,19.493658223903253,1598.4799743600668,2,2,0,2,0,0,21.154966552136457,36.55431814903257,7,3,3.960126826583581,3,0,19,1,0
34,8.194121228841139,278.6001217805987,1,0,0,1,1,3,36.73420411257128,6.9203137417513725,47,2,4.508780593087283,3,0,21,1,0
66,13.217191957221134,872.3346691765948,2,0,1,1,0,1,14.129132240574956,52.371219768133905,40,3,2.402812411565691,1,0,22,0,0
19,7.572823476968233,143.88364606239642,2,0,1,1,0,3,4.041760982783889,162.4257040256915,43,4,4.7305619296790065,8,1,9,0,1
112,10.74316285589385,1203.2342398601113,0,3,0,1,0,2,39.249141385891015,161.6928144662237,3,1,3.498232751396366,5,0,10,0,1
72,11.232717195008377,808.755638040603,2,3,1,0,1,1,32.88664071385921,125.5857582926732,1,2,2.552475486074162,5,0,16,1,0
82,13.673311327583182,1121.2115288618209,0,1,0,2,1,0,36.22503242782649,122.87952021842956,27,2,3.3557402365656377,8,1,14,1,0
40,11.504594298803474,460.18377195213895,0,1,1,2,0,1,6.452624747778262,25.186300896299457,25,0,2.7834819416141845,3,1,4,1,0
39,17.586527402085117,685.8745686813196,2,0,1,1,1,2,29.733555480535685,173.4537788816345,40,0,1.2312976594703549,7,1,21,1,0
33,5.906179821786844,194.90393411896585,0,3,1,2,1,0,22.2855296172415,59.41350447876512,20,3,2.5400020433878363,4,1,13,1,1
61,8.236440939707043,502.4228973221296,1,0,0,2,0,1,21.013865234221576,28.586233230787045,29,3,4.706020503216734,5,1,14,0,0
53,5.636025668937844,298.7093604537057,2,0,0,2,1,1,14.557666611950896,48.96049490142966,12,2,1.692611075792549,7,1,19,1,0
65,14.84279101633485,964.7814160617652,0,1,1,1,0,2,38.71639175616457,154.41469883238045,40,3,3.8544652456533433,5,0,19,1,1
21,10.529682231739994,221.12332686653983,2,2,0,2,1,2,10.839241291807424,64.26470282799198,4,3,4.916410063351952,0,0,20,1,0
119,10.866276789344433,1293.0869379319874,2,3,1,1,1,1,27.434434996783786,15.8567310179662,6,2,2.242416350468004,7,1,7,0,1
25,16.11421009689279,402.8552524223198,0,3,1,0,1,0,27.21542183681353,51.74195687745184,44,2,1.6655042509250362,3,1,0,0,0
32,10.079835423368593,322.5547335477949,1,1,1,0,0,1,3.652517265924048,96.42549504907524,9,3,4.361140873601114,3,1,23,1,1
1,19.79276012463928,19.79276012463928,2,2,1,1,0,0,13.981762747246528,156.76364325246547,21,4,4.1842920209609336,8,1,2,0,0
95,9.936406627193367,943.95862958337,0,3,1,1,0,0,9.580122549124892,10.65688617008332,48,0,4.004705364472263,8,1,13,0,1
17,5.723152545586547,97.2935932749713,1,3,0,2,0,3,5.344985859625904,16.318378382124077,38,3,4.50665176912457,4,0,19,1,1
107,18.28175333077368,1956.147606392784,0,0,0,1,0,1,9.900507290919204,174.88426124274966,37,3,1.6642208418694802,8,0,17,0,0
68,16.531285759817585,1124.1274316675958,2,0,1,2,0,3,34.089158235849666,6.6196385009101615,17,0,4.50374217890479,0,0,18,0,0
93,19.50602347796092,1814.0601834503657,2,2,1,1,0,0,39.81047714203895,90.71597293493718,44,0,4.039433037663107,6,0,9,1,0
28,16.871548555789474,472.40335956210527,0,3,0,0,1,2,30.32669860462617,117.09419484493633,24,4,2.9873269372639473,7,0,14,1,1
93,7.33914821773887,682.540784249715,2,0,1,2,1,2,9.703744122434424,57.79437173695345,8,0,4.281184643123282,3,0,6,0,1
84,18.870411029288185,1585.1145264602076,2,2,0,0,0,3,33.51772106040141,81.76240908031788,21,2,1.485945837214706,2,1,13,0,1
2,11.406484316735716,22.812968633471435,1,1,0,2,1,2,15.84544560613855,98.23677488258453,3,1,1.291241607675396,8,1,14,1,1
34,19.594265995875993,666.2050438597838,2,2,0,2,0,0,28.611230980979663,176.0390117046857,18,0,4.842477352299428,1,0,15,0,0
106,11.99771710623791,1271.7580132612186,2,2,1,2,0,0,33.25269620234758,130.55541804125355,30,0,2.905498596078234,2,1,10,0,1
74,11.850876847326674,876.9648867021739,1,3,0,2,1,0,30.874170638734924,136.09307323302892,25,4,4.439300995194044,5,0,21,1,0
94,14.251685792397051,1339.6584644853228,2,3,0,0,0,2,7.1133780935062,172.74462864191025,29,1,2.781055127332393,5,1,23,0,0
77,18.893902878431444,1454.8305216392212,2,0,0,0,1,3,27.759741730788697,68.98638444209026,25,4,2.5521973671801144,6,0,13,1,0
93,19.67797647003535,1830.051811713288,1,0,1,1,1,2,8.013041408592974,97.62698151318138,20,1,3.6668764181644784,1,0,12,1,1
80,6.484435602305283,518.7548481844227,1,2,0,0,1,1,18.438888086178437,60.6853513385674,17,3,2.0691648442347748,2,0,16,0,0
80,11.019240416856029,881.5392333484823,0,2,0,2,1,0,35.07247049225804,29.540252704092495,44,1,4.501338907023774,7,0,22,0,1
12,15.689153568237566,188.2698428188508,2,2,1,0,0,0,13.20844027047974,144.62473336454988,16,4,2.046561947957866,8,0,3,0,1
67,6.025780499966221,403.7272934977367,1,2,1,1,0,1,33.037787604437476,116.50779679074948,23,3,3.0036549843062996,3,1,17,0,0
36,19.231722906136547,692.3420246209157,1,3,1,1,0,1,23.126241725256488,36.189019388563416,45,3,1.4067276521787204,6,1,6,0,1
71,5.534773021944375,392.9688845580506,2,3,0,0,0,1,34.83854381089509,25.36887249296864,2,4,1.8484760993415683,4,0,15,0,0
13,12.827623171076668,166.75910122399668,2,1,1,0,1,2,6.277859618358132,169.95549382512232,16,4,3.903089132918165,7,1,7,1,0
19,12.69506127673782,241.2061642580186,0,2,0,2,1,2,12.95548705470927,36.98420345339299,9,3,4.789016526452995,3,0,20,1,0
81,19.786289687895447,1602.689464719531,2,2,0,2,1,1,14.602602762159052,7.785950438442605,16,1,3.8308352228368063,9,1,6,1,0
20,8.14547579944705,162.909515988941,2,3,0,2,0,2,8.326665136113949,10.587218933418464,38,2,1.5795844323532946,2,0,1,0,0
77,10.40148060192132,800.9140063479417,1,2,0,2,0,0,8.64324982859198,80.19205345758326,37,1,2.2038166233151,1,1,12,1,1
107,12.637064209482158,1352.165870414591,1,1,0,2,0,1,35.09141465795645,102.68845758435565,7,1,3.129037815718199,1,1,5,0,1
1,18.79595264033484,18.79595264033484,0,0,0,0,0,1,24.32546251332155,171.04684985245626,26,2,4.000860871140964,7,0,12,0,1
87,9.818406023893196,854.2013240787081,0,3,0,0,0,3,31.39850953139985,83.56663108653981,4,4,1.277355839257515,6,1,15,1,1
71,12.591940416627146,894.0277695805274,2,0,0,0,1,3,21.36668423782081,6.862632882772735,23,3,2.9295470023758723,1,1,12,1,0
110,17.84378235045275,1962.8160585498024,2,1,1,1,0,0,21.351414302679142,108.43347661394628,17,1,1.7202370787188603,8,0,14,1,0
10,9.335122065881436,93.35122065881436,2,2,0,0,0,2,7.966684097791692,157.21423797208774,6,4,3.5545859280405216,1,0,24,1,0
106,19.29945791969387,2045.7425394875504,0,2,0,0,0,0,38.11390323117459,127.77844175159996,5,1,2.4888087474641427,3,0,1,0,1
28,15.217395693991154,426.08707943175233,2,2,0,0,0,2,28.053023345020023,21.42947384124241,9,1,3.622747690744363,2,1,2,0,1
95,17.780108313826183,1689.1102898134875,0,2,0,1,0,0,10.050285677565425,131.97040645982048,13,1,2.6663753564854855,2,0,3,1,0
39,12.871965916391016,502.0066707392496,1,2,1,1,1,3,4.625635254752586,31.185536978866903,4,4,4.899490910200824,8,1,17,1,0
110,9.279215743413577,1020.7137317754934,1,2,1,0,0,0,2.45613221780958,85.54436118289532,4,2,4.230646949037334,5,1,11,0,1
100,5.361268968428006,536.1268968428006,1,3,1,1,1,0,13.961770833580394,55.10034587885186,39,3,1.495183995588953,4,0,12,0,0
67,17.75087417647671,1189.3085698239397,0,3,0,2,1,2,6.3026157588412985,80.75254851603472,37,4,2.372832185970497,0,0,13,0,1
57,7.406801554295738,422.18768859485704,2,1,0,0,1,0,12.570745493506706,98.92135342032672,7,3,4.098197111199935,0,1,8,1,1
82,15.624793981182927,1281.233106457,2,0,0,0,0,2,1.779594519779918,117.63352626862986,25,1,2.937982944018062,6,1,16,1,0
21,17.419889956455112,365.81768908555733,1,3,0,2,1,1,24.37924681656607,16.47025310693816,43,3,4.618974402634887,9,0,4,0,1
31,8.663154029043312,268.5577749003427,2,3,0,2,0,1,15.980965392156266,91.9158328049754,5,2,1.4121792497215924,7,0,14,1,1
49,5.637010083688864,276.21349410075436,1,0,1,2,1,0,21.57942481330838,48.26415226043901,20,1,2.958829358762644,4,1,15,0,0
24,5.413619622962739,129.92687095110574,0,2,1,2,1,2,39.63533760109603,94.6685787452407,35,0,3.1132883722843583,5,1,19,0,1
53,15.468463132408376,819.828546017644,2,0,1,2,0,0,28.62168354773993,9.004264994708848,7,3,4.726053573859055,5,0,23,1,0
64,15.569155976450036,996.4259824928024,2,3,0,0,0,3,4.323188598845098,170.32908626596142,35,0,2.4146500945327465,4,0,22,1,0
30,6.553537505734824,196.60612517204473,2,3,0,2,1,0,31.826140961514696,132.57915948533702,10,3,2.183362715137258,1,1,15,0,0
52,6.13157489009247,318.8418942848084,1,2,1,2,1,3,39.43327972693845,53.80909801611851,10,4,1.9766293890262423,6,1,9,0,1
118,18.14045668004242,2140.5738882450055,2,2,1,0,0,2,37.14431242981646,92.71332019106676,48,0,1.7530999570300487,9,1,13,0,0
66,10.602428947898368,699.7603105612923,2,3,0,2,0,0,20.934966585793735,13.51468972848676,7,1,2.2271448553484916,4,1,5,0,1
57,5.495658849195295,313.25255440413184,1,2,1,1,1,3,37.90373490704399,151.39627987689062,10,4,2.0443782844365823,0,1,7,0,0
14,9.944652200534698,139.22513080748575,2,2,1,2,1,0,13.714727134496872,18.112786113975453,22,4,2.262545752868986,8,1,2,1,1
28,19.37811435838521,542.587202034786,2,1,1,2,0,2,39.16147617617951,178.75077791651583,28,0,1.3490861850249338,2,0,16,0,1
114,12.0400280608465,1372.563198936501,2,2,1,0,1,3,21.403867631131323,108.5051830718289,19,1,3.325819624310543,9,0,3,1,0
75,5.741184781568847,430.5888586176635,1,3,1,0,1,2,39.00385409144011,158.5617420532825,26,2,1.0972814613507746,6,1,8,0,1
27,18.394569206613458,496.6533685785632,1,1,0,0,1,1,19.49422673550469,33.50815483701363,14,1,1.1602240919688982,4,1,1,0,1
92,19.16647594394847,1763.3157868432593,0,3,0,2,0,0,3.183740339516799,117.78843957980426,35,3,1.0714663293031443,8,1,20,0,0
109,10.797255442667977,1176.9008432508092,0,3,1,0,1,3,9.168340372553637,108.37107179556192,12,4,3.251958961160354,1,1,20,1,0
44,15.470363806275785,680.6960074761345,0,3,1,2,0,0,2.5656764825874867,29.23434038663401,24,2,1.310282404747213,2,1,12,1,1
2,12.3190787478302,24.6381574956604,2,1,1,2,1,2,36.4993197301342,177.40652784755832,28,2,1.3483533183579857,0,1,2,0,1
102,5.799687399164517,591.5681147147808,2,1,1,0,1,2,34.302012088348505,25.698501653416095,13,4,2.268255007354547,4,1,18,0,0
37,12.512163744572764,462.95005854919225,2,3,1,2,0,0,21.830365911396175,66.60008776480757,27,3,4.630190805127021,1,0,0,0,0
104,6.828382963131981,710.151828165726,2,3,0,2,0,0,37.030296793089455,168.53585433689696,48,3,2.9134528681171976,4,0,6,1,0
16,16.249618427802154,259.9938948448345,2,0,0,2,0,2,34.26856826303725,170.74839116287478,4,3,2.42802595733043,7,0,0,1,1
56,7.107465517313271,398.0180689695431,2,0,0,1,0,1,30.646164463416863,68.57932070466889,13,2,3.4428813149397053,9,0,16,0,0
91,16.010768494254354,1456.979932977146,0,1,0,0,1,0,15.155604829353384,111.69336666173236,36,3,1.0341099056481116,6,0,4,1,0
95,13.00640340566992,1235.6083235386425,1,0,1,2,1,3,17.62948312946079,58.92392738746235,19,0,1.2575785019172008,6,1,19,0,0
66,13.512433322630551,891.8205992936164,0,3,1,0,0,0,32.21939069646301,94.05168581629768,36,1,2.9337215768622196,1,0,23,0,0
92,17.638385067333502,1622.7314261946822,1,3,0,0,1,3,3.571713039563595,138.5134460269728,37,4,4.591939678036647,9,1,15,0,1
32,16.32805936118676,522.4978995579763,0,1,1,1,0,1,39.158901096547915,44.43614728417718,9,0,3.688701193383688,9,0,17,1,0
91,5.907781871212117,537.6081502803027,1,0,1,2,1,1,14.132308807128508,69.90493533680447,1,4,3.208186371808386,1,0,8,1,0
99,17.914326915578183,1773.5183646422402,1,1,0,2,1,1,7.135647155108236,79.54769251272435,32,0,3.140643608521509,0,0,12,1,1
5,18.434116573996228,92.17058286998112,1,3,0,2,1,3,23.650880430571345,122.68521601573632,18,1,1.31844477707968,3,1,8,1,0
71,6.610885329608058,469.3728584021721,0,3,0,0,0,3,19.599759202001945,113.58847230462678,8,0,2.7907216025965664,8,1,16,1,0
10,15.747085491551488,157.47085491551488,0,0,1,2,1,0,29.893993785794024,136.8542508475869,21,3,3.496136248703732,3,0,5,0,0
30,15.632799323770971,468.98397971312914,0,1,1,2,0,3,14.339735824414443,169.54210352590272,46,0,4.778567987750565,9,1,20,1,0
108,5.1583274498686364,557.0993645858127,1,3,1,1,1,1,10.350975937658696,28.669243644450017,45,3,4.0230870085775585,5,1,24,1,0
68,19.34885815058952,1315.7223542400873,2,0,0,0,1,3,9.822593198215811,116.99156820809496,40,4,2.4771909553519498,1,0,7,0,1
102,19.315308098421696,1970.161426039013,1,2,1,1,0,0,1.1714259842008568,92.74487726557064,14,1,4.217869606418674,1,0,6,1,1
41,18.54339429405611,760.2791660563005,1,3,0,2,0,3,26.92196359318296,126.38079065863802,21,4,3.4038937620761303,0,0,4,0,0
7,17.422226677275244,121.9555867409267,1,3,0,1,0,3,28.563009179209956,46.083332759082765,28,2,3.296524164938168,2,1,20,1,0
71,5.996282016613597,425.73602317956534,2,0,0,0,0,1,20.41010855839918,123.25697612102836,47,3,2.9706345495638313,8,1,13,0,0
65,6.9016141801242785,448.6049217080781,1,1,0,2,1,1,37.93313591225457,57.15177606776664,28,3,2.2255768800180458,7,1,0,0,1
31,18.410797051629025,570.7347086004997,1,2,1,2,1,0,3.980013893834375,142.1908974446045,30,0,1.472823380092693,3,1,8,1,0
62,5.704782655121755,353.6965246175488,0,1,1,1,0,2,20.80161309996941,72.98294047549105,8,3,4.010324341904509,7,1,18,0,1
78,16.105528973788196,1256.2312599554791,0,2,1,2,1,1,19.586311658473495,82.03875329919298,48,3,2.2016984886852793,6,1,17,0,0
29,13.97200010568488,405.1880030648616,1,1,1,1,0,1,18.594073662011077,12.172659767311584,31,3,1.9018364760963984,3,0,14,1,1
94,18.27286785285743,1717.6495781685987,1,1,1,0,1,3,37.4649825116279,51.91153619146144,45,3,2.658403311908963,6,0,14,1,1
57,5.637878955274469,321.35910045064475,1,3,0,1,1,0,2.4718271598969883,21.742579605907657,5,2,2.851641415582701,0,0,5,0,0
18,14.056771692894385,253.02189047209893,2,3,0,2,1,1,25.798155751206465,130.80574401787578,9,0,2.4112543355226586,1,0,7,1,0
42,6.148741043617885,258.24712383195117,1,3,0,2,1,0,32.569809713093235,171.15774333339897,2,2,4.074040452043178,2,1,4,1,1
85,16.3665228553441,1391.1544427042486,2,2,1,2,0,1,19.637631624282644,166.54744248354197,33,1,4.578268394618377,9,1,14,1,1
116,10.128447710707004,1174.8999344420124,2,1,1,1,0,3,25.944804005212152,164.62495223616912,36,2,2.9429440743277553,0,1,1,1,0
44,6.279296583720859,276.2890496837178,2,1,0,0,0,0,17.22115798830448,152.92197914430187,11,3,3.7675367946696023,8,0,14,0,1
24,6.297531342749268,151.14075222598245,1,1,0,2,0,0,39.64624755347196,23.66658737066046,23,4,4.331697100164539,4,1,3,0,1
114,12.064032991609402,1375.2997610434718,1,2,1,0,1,3,20.758793525239696,137.55698979761536,29,1,4.277036703585552,4,1,8,0,1
113,9.038132146806989,1021.3089325891896,2,2,1,0,0,0,21.379167423482155,81.01716687060706,26,2,2.254457998166682,7,1,22,0,0
70,12.64592596412579,885.2148174888054,2,1,1,1,1,2,24.381423763763987,88.24449265046864,47,2,4.54303847031448,1,0,15,0,0
104,5.660157585930048,588.6563889367251,2,2,0,2,0,3,12.879395295439512,73.89616720677505,14,3,1.1354272023573442,8,0,11,0,1
105,17.47321994988163,1834.6880947375712,1,0,0,0,0,1,29.89581739936741,78.21766821318282,19,2,3.9615802118590904,0,1,23,0,1
7,5.841321150047448,40.889248050332135,2,2,0,0,0,2,14.202217614243564,153.39894294436334,16,1,3.045595527332622,1,1,14,0,1
79,6.727124131617066,531.4428063977482,0,0,1,1,1,1,33.106373107762344,13.805515534612034,26,3,1.2447404665603297,3,1,10,0,1
100,6.148491325192925,614.8491325192925,0,2,1,2,0,3,8.437466892900737,153.13699222935043,0,4,3.401301867817183,1,1,10,1,0
74,12.389513830132206,916.8240234297832,0,2,0,1,1,0,38.90716462995791,164.96051844612938,29,2,3.741032896110848,1,0,15,1,0
96,15.792557857457869,1516.0855543159555,0,3,1,2,0,3,10.27983902490485,43.88253230283086,23,2,2.2557936058093193,9,1,0,1,0
61,6.571216769153972,400.8442229183923,2,1,0,1,1,2,14.710433600992635,165.65893539329133,32,0,1.705687987847786,2,0,21,0,1
36,14.97147865037037,538.9732314133333,1,3,1,1,0,3,11.454877381698818,38.875335475273424,15,3,2.3979666071703227,5,0,19,0,1
98,18.787231741343888,1841.148710651701,2,0,0,2,1,1,17.70446793561162,64.2979419127501,32,0,2.7597590603491193,9,0,8,1,0
46,10.627922537175774,488.8844367100856,0,3,0,0,1,3,39.90004601812016,167.6534355624423,13,2,3.543039513023482,5,0,7,0,1
49,12.953432019760193,634.7181689682494,1,0,0,0,0,3,21.495894191752704,120.31271898887638,11,0,2.904342055399259,9,1,22,1,1
96,13.72626286445657,1317.7212349878307,1,1,0,1,0,2,34.10587130081621,119.5442865476276,26,3,3.271473605476044,8,1,22,1,0
119,10.749168137544013,1279.1510083677374,2,3,0,2,1,0,15.217276919200426,92.74866983119668,49,4,2.220445326073132,6,0,17,0,1
10,10.845689428363924,108.45689428363924,0,1,0,2,0,1,33.9886637858411,7.566448060716067,12,2,1.912742407755998,4,1,1,0,1
110,11.111823965955782,1222.300636255136,0,2,0,1,1,0,14.163841024988804,50.83974870387919,46,2,3.8575011427369583,2,1,0,1,1
102,19.978745038979483,2037.8319939759072,2,0,0,1,0,0,36.556343270049545,16.62485151302888,5,3,1.9576947290005768,6,0,24,1,0
6,6.565655023875225,39.39393014325135,0,3,0,2,1,3,36.53054169042369,107.76458862499896,10,2,1.3897535465262885,9,0,16,0,0
23,15.609449345287905,359.0173349416218,2,2,1,0,1,1,20.508247080334375,114.0815003986298,44,1,2.1641997992040056,6,1,15,1,0
101,16.685347668044308,1685.2201144724752,2,2,0,0,0,3,24.293668732573657,10.86022268410262,11,0,4.954088808241947,2,1,11,1,0
75,17.250287168525944,1293.7715376394458,1,0,1,2,0,0,32.31186835268027,124.5999904197103,30,0,1.4669195680565412,5,1,10,0,0
116,8.690947787897091,1008.1499433960626,2,2,0,0,1,0,9.564706155498712,91.83345242011114,35,1,2.8287334108661644,0,1,11,0,0
47,17.483379024104536,821.7188141329132,0,0,0,1,1,3,7.741992313109477,141.74658567972395,23,3,1.1183217539175687,9,1,8,0,1
76,11.541885403278094,877.1832906491352,2,3,1,1,1,2,30.664816629258674,86.41140981394089,38,3,3.4374388928596136,4,1,21,1,1
16,14.250866996722998,228.01387194756796,1,2,1,2,1,2,10.039791087442016,35.688599040887084,11,1,4.785822225170177,6,0,18,1,0
29,9.415158001408082,273.0395820408344,2,1,1,2,1,3,7.705884453000975,31.63391757583397,14,3,2.3121234491387264,9,0,17,0,1
101,13.53729103869772,1367.2663949084697,1,0,1,2,0,3,22.968484383754554,124.84336786169634,28,4,1.3964089098318424,7,0,6,0,0
116,17.687542922015936,2051.7549789538484,2,0,1,0,0,2,22.12411738708239,80.52499775135423,7,4,1.8262671903134868,5,1,11,1,1
19,17.612068961623265,334.62931027084204,0,1,0,1,1,1,18.579767405438023,114.11778769114622,20,2,4.4031694064239275,6,1,10,0,1
38,5.466793933762547,207.7381694829768,0,3,0,0,0,3,10.35384259123716,67.04734692007688,4,1,1.5173085986314758,7,0,9,1,1
78,12.540766700617429,978.1798026481596,2,3,1,0,0,2,33.66047250500817,125.12963793837524,28,0,3.6055393983661768,0,1,10,1,0
15,11.621553062004228,174.3232959300634,0,2,0,0,1,3,36.492114578981926,93.40618415604705,35,4,2.66303549792483,4,1,22,0,1
70,15.208490020856308,1064.5943014599416,2,0,1,0,1,2,14.463785170913289,90.4273284137784,48,1,4.345141058708242,2,1,1,0,1
70,13.648766608571949,955.4136626000364,2,2,1,0,1,1,30.909950517553455,5.957972001880799,36,1,1.539524093271111,6,0,3,1,1
38,18.412913008501175,699.6906943230448,0,3,0,0,1,0,23.101535399143277,100.05963815800531,5,1,4.568265386969444,1,0,10,0,1
92,18.76605004501439,1726.4766041413238,2,3,0,0,1,2,22.179106242762103,50.82959894974541,29,2,2.79395671714984,4,0,13,1,1
78,6.007356340247867,468.5737945393336,0,2,1,1,1,1,25.83402819394569,123.21146866688248,42,1,2.720517769693796,8,0,15,1,1
22,12.261772506552871,269.7589951441632,0,2,1,1,1,1,35.65203330874187,28.467844009303096,31,4,3.865486918278309,5,1,7,1,1
118,15.60618576736781,1841.5299205494016,1,0,1,0,1,2,1.922305867149742,84.92087784744334,21,4,2.135223597314242,2,0,22,0,1
85,17.254496431036273,1466.632196638083,1,2,0,2,1,1,38.90086151222203,46.71457289663692,16,1,3.524142028805391,6,1,6,0,0
30,10.994271945020614,329.8281583506184,2,3,1,0,0,3,19.56048595332081,110.14688205251896,40,2,1.0200388197961496,1,0,14,0,0
113,17.985519400573608,2032.3636922648177,1,1,0,2,0,2,20.214774003733854,88.65870615170849,32,0,4.594266636802358,2,1,22,1,1
104,11.221931702278566,1167.0808970369708,0,0,0,0,1,0,22.028020676599592,156.06776874232895,30,0,2.592557738455319,0,1,23,0,0
37,18.29080270943375,676.7597002490487,0,1,1,0,0,0,22.158690434387054,65.5455621008827,36,4,2.337028598293141,8,0,8,1,0
106,11.151313525940898,1182.039233749735,0,3,0,0,0,3,29.509388263471855,5.767816958886747,4,0,2.5959299351421956,2,0,21,1,0
16,10.813468283668048,173.01549253868876,1,0,1,2,0,2,14.885991075649091,117.04779220968832,17,1,4.391619336670217,0,0,11,0,0
14,12.07938737979818,169.11142331717454,2,0,0,0,1,1,6.202743217210678,156.27484546135946,26,4,2.9225055022739723,1,0,6,1,0
44,13.47258181985959,592.793600073822,2,0,0,1,1,2,12.855778677866518,110.16451486920616,0,2,4.244127978479366,4,0,3,1,0
34,13.077373332306744,444.6306932984293,0,3,1,0,0,2,14.567769565043564,110.43988647386657,35,0,1.8149067232089664,4,1,10,1,1
105,17.551904635043165,1842.949986679532,2,3,1,1,0,3,38.18877831460018,143.71284529544744,37,2,3.4243239325824555,0,0,1,1,0
97,9.139641126911094,886.5451893103761,1,2,1,1,1,0,36.795185255636184,32.83796244036864,36,2,4.332483680901905,0,0,24,0,1
46,6.616978017964805,304.38098882638104,2,3,1,0,1,3,3.554745895804,83.33191260003976,48,1,2.570816707831521,6,0,13,1,1
55,19.45851997255393,1070.218598490466,0,3,1,2,0,0,9.372696749298472,25.470551731963255,12,3,4.213679120694428,0,1,23,1,1
65,15.467201401956306,1005.36809112716,0,1,0,2,1,2,25.132250181986024,20.638891698845143,21,1,3.835553892346148,8,1,1,1,0
117,9.436172635605924,1104.0321983658932,2,0,1,1,1,0,10.220913290373772,54.67975071385249,0,0,1.0768243565983475,2,1,4,1,1
115,18.45480827039328,2122.302951095227,1,3,0,1,1,3,5.5504339801487586,107.59820996435532,45,0,1.6493920538751397,9,1,16,1,1
62,12.99107125686448,805.4464179255978,1,3,0,1,0,3,33.536129691792944,121.68742910629804,18,4,3.2414701601721885,2,0,6,0,0
55,11.68978338599186,642.9380862295523,0,0,0,1,1,0,24.167612753103192,71.03084227987479,13,0,3.4138186382128626,0,0,5,1,1
48,18.38657470869603,882.5555860174095,2,0,0,0,1,1,35.92795637503277,101.50220402728525,27,3,3.325042719880066,8,0,7,1,0
13,16.650235121949443,216.45305658534275,1,2,1,0,1,2,27.825710913019183,27.87685105363361,34,1,3.642338312574603,8,0,15,1,1
106,11.479228423967054,1216.7982129405077,2,2,1,0,1,2,29.61224264496296,130.57217099660875,13,0,3.10149470579149,0,0,4,0,1
101,14.171327799473357,1431.3041077468088,0,0,0,1,1,1,28.649201791654004,150.95280724433496,41,4,4.487910979827971,5,0,18,0,0
9,19.74213224369596,177.67919019326362,2,3,1,0,0,0,25.38742206001514,20.211388370650592,4,0,2.535509703374224,0,0,20,1,0
64,12.909235097908264,826.191046266129,2,1,0,0,0,1,10.669972950494223,121.38809116477586,44,3,1.1553143185658854,6,0,17,0,0
103,18.89770382508901,1946.463493984168,0,2,1,2,1,3,5.137291730814341,30.583362019467128,7,1,4.6301845790309955,6,0,22,0,1
92,14.352413243164174,1320.422018371104,2,2,1,2,0,2,21.618058416914625,125.31721828758712,24,2,3.975276486605115,8,0,10,0,1
37,8.558048534389203,316.6477957724005,0,2,0,2,0,1,31.1872426722337,124.4221449678968,40,0,2.5544571077479548,8,0,5,0,0
101,15.897951102949436,1605.693061397893,0,0,0,0,0,2,16.560219983768423,85.52788305207301,43,3,4.360066553407485,9,1,7,1,1
92,7.028138963809958,646.5887846705161,0,2,0,2,0,3,33.572101573625126,19.37589903998626,37,3,2.2567201891946014,2,0,5,1,1
21,15.798352697679194,331.76540665126305,2,1,1,0,0,3,13.482033346711232,86.48740215341041,11,0,4.9926148333975195,5,0,12,1,1
76,10.211901201166397,776.104491288646,0,1,1,0,1,2,32.78539895143853,120.59697385576364,33,1,3.221401083740729,2,0,16,1,0
62,9.64609754646495,598.058047880827,0,1,1,0,1,2,6.254559833698717,83.60786560687727,29,1,3.4062576556146458,6,0,3,1,1
108,16.858001193244114,1820.6641288703645,0,2,0,2,1,1,1.957894717037812,37.355479198091174,0,4,4.281088141018985,1,0,14,1,0
104,19.81482404108999,2060.741700273359,0,0,0,0,0,2,12.863943722390138,156.75294394605282,2,3,1.0471566090766284,5,0,10,0,0
6,16.959415752250802,101.7564945135048,2,0,0,2,0,3,2.0729393026030354,25.199233133748777,30,1,3.099694769270639,9,1,18,1,1
77,10.010738120054697,770.8268352442116,2,2,0,0,1,1,23.982246660776273,71.10727705810471,5,1,4.109394629482479,0,1,1,0,0
84,11.30706269315272,949.7932662248286,2,1,1,2,0,0,29.87859189763703,20.85159509378682,35,4,3.1804192725819735,5,1,9,0,0
63,7.464446018466267,470.2600991633748,1,3,1,0,1,3,9.122167846118217,153.5881312783997,29,3,2.917527929794111,6,1,5,0,0
29,15.599460070658711,452.38434204910266,0,2,1,1,1,0,2.8640986437061686,104.22600505213131,42,1,1.2691216302650612,1,1,24,0,1
33,18.91122833253587,624.0705349736837,0,1,1,2,1,3,38.25935865521951,153.92186760095797,48,4,1.3388690709740971,3,0,8,1,0
37,9.468171221898595,350.322335210248,2,0,0,0,0,0,6.300160261160208,41.473727481294866,0,4,4.207623455809495,0,1,3,1,0
14,9.877164902606507,138.2803086364911,2,0,1,2,0,0,25.28058175549945,71.35052879311509,46,4,4.909956469491573,8,1,10,1,1
117,14.768338612665556,1727.89561768187,2,1,1,2,0,0,30.61531607022936,96.71705563172796,29,1,4.198111141617283,9,1,21,1,0
70,6.8097890856050665,476.68523599235465,2,1,1,1,0,3,32.68241238588794,140.67591927676617,25,1,1.3425563660536923,0,0,1,1,0
