AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,DeviceRegistered,ViewingHoursPerWeek,ContentDownloadsPerMonth,UserRating,SupportTicketsPerMonth,WatchlistSize,ValuePerHour,High_Cost_Low_Usage,Support_Intensity
25,16.129251520416688,403.2312880104172,1,2,20.055077528717433,29,3.5313547372281833,8,2,0.2010619417484028,1,0.3076923076923077
106,10.203138444086091,1081.5326750731258,0,3,28.581707048616032,17,2.545135607412527,5,6,0.0892453548828077,0,0.04672897196261682
62,7.871096212560001,488.0079651787201,2,2,26.99121028214453,22,2.7897985367184703,6,6,0.07290425343452187,0,0.09523809523809523
75,15.047620035967917,1128.5715026975936,0,0,5.582987638303685,17,1.252326669370068,0,11,0.6738157209463306,1,0.0
62,12.508242012158172,775.5110047538067,2,3,26.778255627638103,25,2.893110017901626,3,17,0.11677610809787199,0,0.047619047619047616
107,17.76497256713357,1900.852064683292,0,0,28.136039540101503,13,2.8351839261395817,2,5,0.15784890748362743,0,0.018518518518518517
41,8.152916329694518,334.26956951747525,0,2,19.527839553462233,21,1.1196258794704763,0,13,0.10437555320697875,0,0.0
1,19.836200169093452,19.836200169093452,2,2,14.058635387084042,41,3.999034085421066,2,4,0.35274049134556984,1,1.0
11,15.746585961271272,173.21244557398398,2,1,20.98501539871036,32,3.450962306699718,9,23,0.1875932120431726,0,0.75
55,11.187679733334654,615.322385333406,1,2,22.59348486874662,45,1.6706429647488834,8,9,0.12379320492759921,0,0.14285714285714285
103,8.501526751006873,875.6572553537079,2,3,32.066968976778924,37,3.5931399024621986,6,3,0.06627946884287479,0,0.057692307692307696
29,15.562572650632704,451.3146068683485,1,2,22.018203599768537,18,3.076464734638663,7,18,0.17670120547544463,0,0.23333333333333334
111,18.33411234083313,2035.0864698324776,0,0,34.351606749491836,8,2.5264268695284633,3,24,0.13342980097775592,0,0.026785714285714284
66,5.384651408413717,355.38699295530535,1,3,21.80844135994508,28,3.746810132419321,3,8,0.06172668713245207,0,0.04477611940298507
46,12.64568996900337,581.7017385741551,0,2,6.003792891801826,3,2.410975298580629,0,3,0.526570855721064,1,0.0
40,9.476558265114743,379.06233060458976,2,0,35.714743997048544,36,2.6114487105458557,2,15,0.06633505618549881,0,0.04878048780487805
39,18.082503692949743,705.2176440250399,0,1,31.476932095833934,40,2.708372207491496,3,24,0.14361710580846213,0,0.075
50,14.973934551953135,748.6967275976567,2,3,27.53042217458237,27,1.61187623880011,0,15,0.13597625129956833,0,0.0
90,7.610659132538007,684.9593219284206,2,1,16.603444493850596,33,3.241953140038224,3,20,0.1145945803709914,0,0.03296703296703297
25,16.553906717192447,413.8476679298112,2,2,12.793764050665615,33,4.355083627996215,7,0,0.32347607647287996,1,0.2692307692307692
25,10.957041069970847,273.9260267492712,1,0,35.845656612933,28,2.473324267444858,4,2,0.07641819141345699,0,0.15384615384615385
39,5.4173517422682,211.2767179484598,2,3,2.4910666839221745,13,2.24608105310837,3,11,0.54367785832019,0,0.075
72,19.13657570812751,1377.833450985181,2,1,29.809030809573652,25,4.659877519618878,1,21,0.1604931041693612,0,0.0136986301369863
115,18.774042279783018,2159.014862175047,1,2,32.70903777702632,37,4.671224747035373,8,7,0.14349277303929492,0,0.06896551724137931
65,17.296633324444315,1124.2811660888806,1,3,1.952946610028288,42,1.17956840519005,3,14,2.2141710148981955,1,0.045454545454545456
108,10.172491811712426,1098.629115664942,1,0,16.523351328335373,4,3.0761995406265763,3,15,0.1539108419300675,0,0.027522935779816515
8,12.955511026999025,103.6440882159922,1,0,3.0465563725500946,20,1.2318399632926016,7,8,1.0631273788828126,1,0.7777777777777778
17,6.04397090766803,102.74750543035653,0,2,21.712710018657624,28,4.208456543115087,2,18,0.06959024038091326,0,0.1111111111111111
30,13.023391436773071,390.7017431031922,0,1,14.401023119255273,25,3.5360995534056734,2,20,0.22608447856172317,1,0.06451612903225806
75,15.837046017872956,1187.7784513404715,1,3,14.57389043033488,8,4.300315601142092,9,6,0.2716681215271242,1,0.11842105263157894
79,10.422654955185068,823.3897414596203,0,3,35.22542364906505,2,3.636556685601304,7,1,0.07397111093006396,0,0.0875
11,18.169505869849377,199.8645645683431,0,0,17.439592541600387,36,2.114112794262568,9,0,0.2604634478420928,1,0.75
111,8.716339211935024,967.5136525247876,1,3,5.578107044511753,6,1.090953875317136,9,14,0.39064949595496967,0,0.08035714285714286
70,10.18672857516454,713.0710002615178,1,3,37.19860433686253,44,3.356880729664322,8,4,0.0684617654902719,0,0.11267605633802817
15,17.40955457556297,261.14331863344455,1,1,19.55300522454244,45,4.230512489917864,0,22,0.22259435510093079,1,0.0
55,12.133879081813928,667.3633494997661,1,3,34.22071651418688,22,4.474281914512289,2,0,0.08864424995411285,0,0.03571428571428571
26,8.117251145475421,211.04852978236096,1,0,15.665273054884084,35,2.3128553314145353,5,1,0.1295421246009261,0,0.18518518518518517
35,6.307358120843718,220.75753422953017,0,0,28.06170831011407,47,2.2266954954551936,4,5,0.056191857556820116,0,0.1111111111111111
61,16.03646026532281,978.2240761846914,1,1,29.776799748461308,12,4.058082490394573,3,19,0.13463888216792502,0,0.04838709677419355
117,14.078857105747796,1647.2262813724924,2,0,17.254871853366744,16,3.791229008008942,2,18,0.20398379398884028,1,0.01694915254237288
44,19.823585616298075,872.2377671171153,2,2,25.883082890236423,1,1.698204720850366,2,16,0.19147241374696794,0,0.044444444444444446
32,8.004052418298437,256.12967738555,1,1,32.6513626171851,43,3.540016221576407,2,3,0.061284213853922916,0,0.06060606060606061
29,8.108809576433618,235.15547771657492,2,1,2.229174466013597,47,4.631377627910464,8,2,0.9093959210759501,0,0.26666666666666666
38,6.7003234363076,254.6122905796888,0,3,36.57787923615293,35,2.467452575675128,3,22,0.04579491437471178,0,0.07692307692307693
46,18.866928541973987,867.8787129308034,1,0,22.128369683516343,4,3.7330128530585815,4,6,0.2131531671634512,0,0.0851063829787234
51,18.991991826614143,968.5915831573212,2,3,5.080972986192824,15,4.761265444571144,4,8,0.9344662402140919,1,0.07692307692307693
60,8.72417143511013,523.4502861066078,1,3,13.744909703013583,38,2.0997981963304584,7,21,0.15868003982807738,0,0.11475409836065574
33,15.250243434158108,503.2580333272176,0,1,3.955039401943063,15,4.140115236515505,2,13,0.9639753818059604,1,0.058823529411764705
19,12.467754413255998,236.88733385186396,1,2,34.82702420470742,21,1.672177467471588,5,11,0.0894977004816355,0,0.25
2,15.81539111363518,31.63078222727036,1,0,36.06324681826853,35,1.7588344046770792,0,8,0.10963648866459731,0,0.0
97,17.124053968659574,1661.0332349599787,1,0,36.62381679400843,19,3.022785027192385,3,2,0.11689151589580851,0,0.030612244897959183
111,9.570101780906793,1062.2812976806538,0,0,18.46349815597777,4,4.821475376357069,3,0,0.12958137145082377,0,0.026785714285714284
2,15.264076867300655,30.528153734601315,0,0,38.676633868266386,34,2.6713916376167712,3,22,0.09866471847463366,0,1.0
65,13.02467585684455,846.6039306948957,2,2,37.42586299947593,6,4.453381640478822,1,7,0.0870031759189077,0,0.015151515151515152
55,11.550358918342155,635.2697405088186,2,0,30.625827626173937,20,4.850205642265798,6,21,0.09428609542444419,0,0.10714285714285714
17,19.782812654591375,336.3078151280534,1,1,36.79547747147637,23,2.851636079378933,2,7,0.13441062516117822,0,0.1111111111111111
60,16.703326905774844,1002.1996143464906,1,2,18.0772266877048,3,4.857167622806017,3,22,0.23099957426179776,1,0.04918032786885246
46,13.80090614456626,634.8416826500479,0,0,27.925504664867812,44,4.629650262636982,3,20,0.12355108875057907,0,0.06382978723404255
54,16.74568247129563,904.266853449964,2,3,34.861125754399325,44,2.3962260990708892,4,10,0.1200885082511563,0,0.07272727272727272
87,16.033903164257474,1394.9495752904002,0,2,35.53768239260395,23,4.596657733504193,5,10,0.11279508096734628,0,0.056818181818181816
65,15.502877067296946,1007.6870093743016,2,1,2.145128748605056,35,4.536042871677417,8,11,1.8067534723294296,1,0.12121212121212122
18,6.336627590523503,114.05929662942306,2,2,7.6512081540184465,30,3.1729643194739228,8,11,0.20704662766718915,0,0.42105263157894735
56,11.976091239514243,670.6611094127977,2,3,21.606174737830383,38,2.954563539679145,5,24,0.1385725521322,0,0.08771929824561403
43,11.510584621691422,494.95513873273114,1,1,25.73391942757629,0,4.690550861826301,2,17,0.11182307986802119,0,0.045454545454545456
12,8.654924409727341,103.85909291672807,0,3,5.446197147697831,29,4.972926686710149,4,14,0.3972920818746799,0,0.3076923076923077
79,15.922957776796824,1257.9136643669492,1,1,37.11420602506669,16,2.974856589881886,3,18,0.1072564886527956,0,0.0375
37,18.165092640767597,672.1084277084011,1,1,33.201929848349344,47,4.58213631865874,3,22,0.13677738452975274,0,0.07894736842105263
83,11.230414440494284,932.1243985610256,0,1,9.136703322131444,49,2.440245650543534,6,21,0.30728846437431295,0,0.07142857142857142
40,9.083830360989596,363.3532144395838,2,2,19.31784299992192,1,2.752080162483629,1,24,0.1175575120300543,0,0.024390243902439025
81,6.227985315283356,504.46681053795186,0,3,33.85285536561136,19,4.28396918490593,1,23,0.04599305732136892,0,0.012195121951219513
20,11.670602284096429,233.41204568192853,2,0,29.465076294372818,36,1.6650511879541043,0,24,0.09902063436455978,0,0.0
34,7.844976571278332,266.7292034234633,2,3,9.64518424015202,8,2.5177462342841728,3,22,0.2033392046385493,0,0.08571428571428572
119,7.702558717655989,916.6044874010628,1,0,30.962249817829335,43,2.365960273520761,2,14,0.06219314407691552,0,0.016666666666666666
48,8.819279708024773,423.3254259851891,1,0,33.885879235610005,34,2.285683393759478,6,20,0.06506603813964731,0,0.12244897959183673
38,5.9714262006384065,226.91419562425943,1,1,34.847537526786105,23,2.4197127916339083,5,6,0.04283965655542174,0,0.1282051282051282
27,11.31338530953904,305.4614033575541,0,2,15.669395253024888,2,3.460079334728725,8,14,0.18050130439548634,0,0.2857142857142857
2,11.44401766221171,22.88803532442342,1,3,32.05481252749969,2,2.886174207536001,1,2,0.08925350571884041,0,0.3333333333333333
105,16.26466866094738,1707.7902093994749,2,1,31.510785292617538,16,1.7289313782093458,4,3,0.12904048868402399,0,0.03773584905660377
115,14.19837558702598,1632.8131925079877,1,0,17.23953469811448,4,3.731810901008021,0,1,0.20589847159100547,1,0.0
84,12.543428238569865,1053.6479720398686,1,3,21.638000979616592,21,4.200511537415593,1,5,0.1449236011388299,0,0.011764705882352941
72,8.13327008218849,585.5954459175713,1,2,31.709470530078868,14,4.301557078025329,3,23,0.0641233508641378,0,0.0410958904109589
34,12.852000673666218,436.96802290465143,2,1,1.6048187474563709,46,1.936518119896026,2,6,2.002095048419256,1,0.05714285714285714
101,6.84747516897712,691.5949920666891,0,0,17.544388131607977,45,1.2505706197667714,1,11,0.0975735805095865,0,0.00980392156862745
79,6.469387193994392,511.081588325557,0,2,12.830322564739292,18,1.0040690303979891,3,13,0.12605659435478997,0,0.0375
110,7.257767338959323,798.3544072855256,0,2,17.920614137641984,10,1.8981214443273065,0,14,0.10124886320812003,0,0.0
105,10.297392029653333,1081.2261631136,2,1,7.67846505938215,12,4.263172831840462,3,17,0.335268560016517,0,0.02830188679245283
61,14.154245889412731,863.4089992541766,0,2,21.131362562548475,20,3.6764184837987695,2,22,0.16745543123474615,0,0.03225806451612903
64,16.31668421267013,1044.2677896108885,0,3,18.694261162185455,43,4.615382265572823,4,9,0.21820445126056767,1,0.06153846153846154
34,13.077373332306744,444.6306932984293,0,2,14.567769565043564,35,1.8149067232089664,4,10,0.22442304996476287,1,0.11428571428571428
109,16.37301558036574,1784.6586982598656,2,1,31.406634065692657,23,3.3815399441418603,5,0,0.13033086748318642,0,0.045454545454545456
17,7.091559956535825,120.55651926110905,1,2,1.3731616096611023,7,1.5789763697280312,2,10,1.2911005186027429,0,0.1111111111111111
27,15.682388498624247,423.4244894628547,0,2,6.26118101153161,10,2.8654571077082207,3,2,0.6261753111579788,1,0.10714285714285714
82,16.211751516397943,1329.3636243446313,0,3,16.05676745502288,35,4.191678353875154,5,6,0.25241306055836166,1,0.060240963855421686
55,8.777524559409777,482.76385076753775,0,1,38.518614774148695,18,3.727617134981415,2,22,0.05696936762852736,0,0.03571428571428571
84,7.685464630365431,645.5790289506962,1,0,14.538581760206512,4,3.048215247208225,2,21,0.13215636547240317,0,0.023529411764705882
22,19.69395363870089,433.2669800514196,0,2,28.57674755066134,8,3.314020656872317,9,23,0.17229001858501478,0,0.391304347826087
68,11.598975631872472,788.730342967328,1,3,23.42968667889581,17,4.0098042955827236,5,1,0.1237636643105063,0,0.07246376811594203
14,17.37516196069461,243.2522674497245,1,3,9.921085052709548,39,3.6278605794743335,9,22,0.4378342043876308,1,0.6
59,19.54768346349897,1153.3133243464392,2,0,6.416248103315674,32,2.509202808153276,9,9,0.7616477101216581,1,0.15
45,18.413805655441607,828.6212544948723,1,1,7.905528383246148,23,1.4839640435820587,4,3,0.5823078540884551,1,0.08695652173913043
83,6.398854887998431,531.1049557038698,1,3,24.470761239589425,44,1.3781923401504326,7,19,0.06537245368028995,0,0.08333333333333333
15,7.427170059359746,111.40755089039618,1,3,19.36026889161151,23,1.4008572452636412,6,10,0.0959073709801423,0,0.375
115,13.039461470127108,1499.5380690646175,0,0,17.933442966830846,9,3.781375969058442,7,8,0.18177576542982762,1,0.0603448275862069
94,9.013994970498535,847.3155272268625,2,3,22.77441817513403,45,4.128687507073579,0,21,0.09894868446509504,0,0.0
32,6.89580741574307,220.66583730377823,1,2,1.5805610807403736,21,4.667364228784979,4,6,1.090721264911768,0,0.12121212121212122
20,13.674382849931597,273.4876569986319,0,1,39.037616714555114,1,1.3456208641733398,2,12,0.08757183399762523,0,0.09523809523809523
52,19.81729311891729,1030.4992421836992,2,0,8.739997855537425,20,1.749042453475433,1,19,0.566856333365839,1,0.018867924528301886
38,7.949901093240761,302.09624154314895,2,2,16.166383521183477,44,2.69643903472803,9,19,0.12293876611124736,0,0.23076923076923078
22,12.53876622932996,275.8528570452591,2,1,15.104389972135913,14,3.6650009473818943,1,21,0.2075351279483306,1,0.043478260869565216
82,6.657480718192238,545.9134188917635,1,0,17.2648425974529,42,2.749504382130994,9,17,0.09640227798503279,0,0.10843373493975904
16,14.693078793908755,235.0892607025401,0,0,28.126314714198728,16,4.570576925630702,0,6,0.13059903877037574,0,0.0
27,11.70402318313841,316.0086259447371,1,2,34.94859988579813,29,1.6245889105540892,7,11,0.08372311864896333,0,0.25
64,8.730922857553352,558.7790628834146,1,0,17.75618443347298,4,1.853575688204562,5,18,0.12292791234706914,0,0.07692307692307693
83,18.44545884197032,1530.973083883537,2,0,5.171768116412913,25,3.505647938725946,8,13,0.8916417719788515,1,0.09523809523809523
26,11.916193415709932,309.8210288084582,2,1,27.42228888884902,48,2.785472218316005,6,5,0.10863602009458358,0,0.2222222222222222
73,18.1515869271272,1325.0658456802855,0,3,28.666539318750225,29,2.0148145990734156,8,18,0.15829942504565922,0,0.10810810810810811
64,11.776839532810389,753.7177300998649,1,1,4.18833111424895,30,1.7698182345542377,9,15,0.7029553364220388,0,0.13846153846153847
100,17.73861103100714,1773.861103100714,0,0,3.778830648711791,45,3.5837661992291117,3,13,1.1735515233728941,1,0.0297029702970297
15,7.594449710709672,113.91674566064508,0,0,21.472646211558327,6,2.354163092400749,0,22,0.08842004785373953,0,0.0
75,14.292048419654876,1071.903631474116,1,3,28.883298790008578,27,1.4373851125427644,6,16,0.12370512454150244,0,0.07894736842105263
65,7.0470847980845575,458.0605118754962,0,1,36.23633060776799,15,1.285651131520395,9,24,0.048618918025566824,0,0.13636363636363635
63,8.010854209442545,504.6838151948804,0,3,26.841931824644156,0,4.884315074238049,7,3,0.0746113784503788,0,0.109375
36,14.73905656854845,530.6060364677443,1,3,5.373455744992272,45,4.027637144106156,9,24,0.6857344966760841,1,0.24324324324324326
47,18.41892885188623,865.6896560386527,0,0,25.231178310320065,34,4.216222521497059,5,11,0.18250166958959307,0,0.10416666666666667
89,12.142118610252956,1080.6485563125132,0,1,22.5555141932392,29,4.591934704220435,8,10,0.13458037768112666,0,0.08888888888888889
97,6.9068869829197705,669.9680373432177,1,1,27.63879798085654,13,3.922280051473276,9,11,0.06247455954152861,0,0.09183673469387756
114,15.130678565861476,1724.897356508208,1,3,16.52740687725906,22,1.864091769103924,7,16,0.2288725395544059,1,0.06086956521739131
45,18.639434982105065,838.774574194728,1,2,4.81621675135856,14,4.1502673141788105,7,8,0.9675350475719453,1,0.15217391304347827
86,17.290919298111575,1487.0190596375955,2,2,34.22985519237873,49,4.7057248158218545,6,16,0.12628536605433865,0,0.06896551724137931
49,13.76403553038145,674.4377409886911,1,1,20.92081864993302,20,1.2291021575811314,9,23,0.16447773383318084,0,0.18
25,13.833016532377686,345.8254133094421,1,2,2.0877644565238977,19,1.5611238021308331,7,1,1.656438640948372,1,0.2692307692307692
52,19.55630715481383,1016.9279720503192,1,0,22.8598041873144,44,2.9218406417006677,6,7,0.21387220534235826,0,0.11320754716981132
72,5.886854821610393,423.85354715594826,1,3,13.476346913269822,10,4.584905360808143,0,7,0.10920716775639298,0,0.0
32,6.214385462347369,198.86033479511585,2,0,20.7130155135231,44,2.756732711996529,6,0,0.0750058023092331,0,0.18181818181818182
19,7.569192188100519,143.81465157390986,1,2,38.48653914954447,2,1.9515589493824193,1,9,0.04916778896071719,0,0.05
8,15.41202867343554,123.29622938748432,0,2,38.128439609421015,6,3.82420812156515,2,24,0.10105336548164216,0,0.2222222222222222
57,15.139613494452435,862.9579691837888,2,2,11.722056838184123,11,2.7808334614110346,4,14,0.3228873008499767,1,0.06896551724137931
101,7.030143483194394,710.0444918026337,1,1,26.44576670335644,48,3.5461056012678873,6,9,0.06645811686605428,0,0.058823529411764705
83,19.640611138788024,1630.170724519406,1,2,35.8192663838182,11,3.782771399510033,5,7,0.13708133209129306,0,0.05952380952380952
10,5.442772198504375,54.42772198504375,1,2,31.000004660088205,3,3.149826472964344,0,19,0.04389331722922692,0,0.0
10,9.158649907360456,91.58649907360456,2,3,36.22750123423573,31,3.2978676001505365,9,18,0.06320232925354934,0,0.8181818181818182
49,15.417121135154266,755.438935622559,1,1,1.4776270097274176,10,3.544443151153215,9,6,2.6084252699152137,1,0.18
94,14.629492830976202,1375.1723261117631,2,1,18.013390880600546,14,3.5743437807284746,4,13,0.2030363511915881,1,0.042105263157894736
66,7.360506426027605,485.7934241178219,0,1,12.54081451765666,46,2.58030345069511,9,14,0.14673102510473823,0,0.13432835820895522
55,8.202555019089896,451.1405260499443,2,0,2.357374859339138,11,1.7461573217917414,7,15,0.8698822459983241,0,0.125
77,8.035323055837855,618.7198752995148,1,0,26.648934055647384,48,4.239056317887878,2,3,0.07538127945077927,0,0.02564102564102564
50,13.910055302740496,695.5027651370248,2,2,26.51035890646112,42,2.1435171657277303,8,15,0.13117565873631637,0,0.1568627450980392
104,15.116983038440477,1572.1662359978095,0,1,26.09230417259472,30,2.3689756315099597,1,13,0.14484139455070394,0,0.009523809523809525
99,17.192066837063127,1702.0146168692495,1,2,38.23924177591539,13,1.6040243248172832,8,5,0.11239806234529812,0,0.08
77,14.81210226294769,1140.5318742469722,1,1,18.9969310996315,15,1.1667155641197438,5,11,0.19492756475159623,1,0.0641025641025641
59,19.164086147491417,1130.6810827019935,2,1,23.11731350914597,10,1.1437277156390395,2,3,0.2072481944394326,0,0.03333333333333333
3,7.250929003948558,21.752787011845676,2,2,15.532023990830377,16,3.8717098618218464,3,0,0.11670933697243746,0,0.75
3,13.742434843794616,41.22730453138385,2,1,9.99109678877931,23,1.498736488593281,0,21,0.34386701456443963,1,0.0
78,12.220956033841546,953.2345706396404,2,0,11.73298949762074,27,2.1885030376378234,5,4,0.2603973134025741,0,0.06329113924050633
71,9.81148087380613,696.6151420402351,0,3,11.648001404212351,27,4.668383248531305,1,18,0.21058292154040717,0,0.013888888888888888
101,12.9698943307145,1309.9593274021647,0,1,19.843309380252947,42,2.380662561281515,9,10,0.1634038697725694,1,0.08823529411764706
90,8.710725425622392,783.9652883060153,2,3,15.852695544190832,15,4.5732216612004475,7,24,0.13736978143512993,0,0.07692307692307693
62,8.826387191814003,547.2360058924683,1,2,4.301024796429845,46,2.538090600739934,0,11,0.5130397461379892,0,0.0
56,14.435735330871864,808.4011785288243,2,3,23.519522483733834,4,1.2016298643156835,4,9,0.15344417799523227,0,0.07017543859649122
52,9.77940185040056,508.5288962208291,0,3,14.42252857960825,48,3.0576503360757834,5,19,0.16951607387887943,0,0.09433962264150944
84,16.312938129871785,1370.28680290923,2,2,24.1442473648544,23,1.9315154912250363,6,23,0.168911228774794,0,0.07058823529411765
109,8.709868824514468,949.375701872077,2,0,24.94864503102389,49,1.7995684833207597,1,14,0.08727797367758534,0,0.00909090909090909
40,12.97428044906728,518.9712179626912,1,0,30.367280292240945,1,1.4743871187513586,2,0,0.10681134610506225,0,0.04878048780487805
61,6.460522872543088,394.0918952251283,0,2,32.0622610589425,22,4.653466460692174,5,2,0.050374822367419705,0,0.08064516129032258
107,8.69030565595656,929.862705187352,2,3,13.599457420952907,47,2.8327266749358806,2,8,0.15975463629182418,0,0.018518518518518517
13,9.084622146882516,118.1000879094727,0,3,16.760231405031313,11,3.094573957380437,7,1,0.13550860056512662,0,0.5
78,16.45220645647696,1283.272103605203,2,1,35.91123486196905,24,3.44939469016851,3,4,0.11453383881938328,0,0.0379746835443038
28,11.96977393462534,335.15367016950955,1,0,27.981717806872595,44,1.5180322430612434,9,10,0.10694280735636819,0,0.3103448275862069
100,6.892507577711706,689.2507577711706,1,2,31.42280654900175,6,1.6244267021949574,6,17,0.054836822994522166,0,0.0594059405940594
109,14.162230884186767,1543.6831663763576,0,0,27.58444119109024,15,2.5633560499839434,2,16,0.12835343172012245,0,0.01818181818181818
10,12.334101758765758,123.34101758765756,1,1,24.865163183750976,17,4.865737005291363,5,19,0.12400986013653084,0,0.45454545454545453
33,8.091905061020642,267.0328670136812,2,2,18.82915197341901,23,3.5046971825313973,2,14,0.10743852093027623,0,0.058823529411764705
32,17.429650164938167,557.7488052780213,0,2,33.25831722962057,44,3.486715960256436,7,8,0.1310172273117724,0,0.21212121212121213
95,11.78224225432741,1119.313014161104,2,2,22.85983697378684,27,3.5171354326573834,9,19,0.12885308564300907,0,0.09375
17,8.363602996880658,142.1812509469712,2,0,7.81970701142126,8,2.1684755789632497,0,13,0.2673886220185864,0,0.0
113,18.300868462361045,2067.998136246798,0,3,5.447357177983677,37,3.4354714048047192,8,20,0.839896624386508,1,0.07017543859649122
10,14.46709162336778,144.6709162336778,1,3,24.56976829827593,38,3.261757648667711,0,24,0.14720419114797628,0,0.0
17,16.32691124736685,277.5574912052365,0,1,24.26622541102237,46,3.3930318283345966,4,15,0.1682061260312925,0,0.2222222222222222
59,19.42209995250832,1145.903897197991,0,1,38.76657406657862,39,1.463843640729742,7,16,0.1252502980654291,0,0.11666666666666667
48,15.495564522054677,743.7870970586243,2,2,3.373963407147002,29,3.7698601895316446,3,19,1.1481721571919368,1,0.061224489795918366
85,9.592780247506646,815.3863210380649,2,0,19.225752816408367,42,1.5327086121824438,3,10,0.12473868012311244,0,0.03488372093023256
66,17.738945490287623,1170.7704023589831,1,0,37.02905949667985,29,3.5223606909979024,1,18,0.11976367757945945,0,0.014925373134328358
39,14.92237372028376,581.9725750910667,0,2,7.017143652189144,46,1.5080310415216247,6,16,0.531639864034583,1,0.15
51,7.9894977019397935,407.4643827989295,2,2,10.88977901661333,46,1.5515036600641885,0,22,0.18341734727430545,0,0.0
54,13.893891597821812,750.2701462823778,2,0,22.66996818404685,37,3.732679712359973,6,15,0.15321913259653347,0,0.10909090909090909
115,9.610772267420025,1105.238810753303,1,2,9.378659229631957,4,2.452721511536452,5,11,0.2561872591784614,0,0.04310344827586207
74,11.27524506988706,834.3681351716424,0,2,7.468858060336977,18,1.7614354857391734,8,17,0.37740858781194186,0,0.10666666666666667
97,5.387233876314353,522.5616860024923,1,0,27.70504086478141,35,3.024721785205762,2,16,0.048612397415285856,0,0.02040816326530612
70,13.067444366956458,914.721105686952,0,3,2.4175096609872337,26,3.2369432811336822,5,17,1.3513330708146025,1,0.07042253521126761
82,11.474862926415334,940.9387599660572,2,2,16.035945621630315,42,4.426782622353938,4,9,0.17889282955731142,0,0.04819277108433735
103,17.701267361700044,1823.2305382551044,2,3,29.638351991613792,24,1.0903341198073075,0,1,0.14931048812530257,0,0.0
22,17.374883608614873,382.2474393895272,2,1,26.48298872753009,30,1.605315627869894,9,3,0.16401928444856498,0,0.391304347826087
119,5.736851129777645,682.6852844435398,0,2,6.742470407003593,0,4.668875426820941,8,21,0.21271324050252327,0,0.06666666666666667
4,6.91332270670812,27.65329082683248,0,0,39.790996390910514,34,1.5736246872188504,0,3,0.04343521958683671,0,0.0
107,10.082606628367484,1078.838909235321,1,2,7.084887561847593,3,1.6402758878566814,6,1,0.35577862685090805,0,0.05555555555555555
79,12.593496259308036,994.8862044853348,0,0,32.47028584142782,20,4.629013593198618,8,0,0.09696169771840053,0,0.1
58,17.355685326879527,1006.6297489590124,2,0,8.93690371369134,2,1.0119513819140358,4,21,0.48550609353619084,1,0.06779661016949153
12,13.428718365217968,161.1446203826156,1,1,19.99849973840707,20,4.808736120101052,3,12,0.16787157003028305,1,0.23076923076923078
4,5.686620618598922,22.746482474395687,0,1,38.88468294841164,3,2.9611395190587637,7,12,0.03656080075014736,0,1.4
9,9.826138152409186,88.43524337168267,2,0,5.2880912679818985,5,3.962645978214502,1,24,0.4645408517891511,0,0.1
82,13.49873519240082,1106.8962857768672,0,0,3.1861062084888614,28,3.1361880846925887,3,22,1.059187394416439,1,0.03614457831325301
45,19.180005955310904,863.1002679889907,1,3,18.379112010778332,16,3.0534844646702872,5,15,0.2608940747949196,1,0.10869565217391304
11,5.429770996356315,59.72748095991947,1,2,10.703783893967984,48,2.3272142687382074,4,8,0.12681895774720503,0,0.3333333333333333
92,11.717695283664249,1078.027966097111,2,0,38.43628121364533,37,4.098540750222288,3,10,0.07621506840319181,0,0.03225806451612903
59,15.588951694716568,919.7481499882774,2,0,34.24750892871102,23,4.318179810699578,0,17,0.11379624437334987,0,0.0
4,11.455742519176876,45.822970076707506,1,0,37.7734656852442,13,4.874229483673403,4,4,0.07581871450991341,0,0.8
51,8.20397322736779,418.40263459575726,0,3,33.235420958048216,27,4.781634915476015,7,17,0.061711067057133716,0,0.1346153846153846
81,12.342705558008262,999.7591501986692,0,1,34.56461979271385,7,3.733380087746877,8,16,0.08927268361951862,0,0.0975609756097561
45,15.939019538517432,717.2558792332845,0,3,4.87992299590897,44,1.902680917786283,0,10,0.816560975209996,1,0.0
96,12.606506395017352,1210.224613921666,0,2,10.794852064286353,28,2.5324040197942437,0,6,0.29195643506705,1,0.0
112,8.15375078105302,913.2200874779384,1,3,31.56827948533615,13,3.642146840958892,3,16,0.06457234009433581,0,0.02654867256637168
64,15.487433677057956,991.1957553317092,1,2,39.047421198910904,44,3.631612292478944,4,18,0.0991578515454695,0,0.06153846153846154
36,15.244060271335504,548.7861697680781,1,3,23.354090850388427,5,4.113329528029947,5,6,0.1631840456326083,0,0.13513513513513514
101,17.04672317506813,1721.719040681881,0,2,21.842172201536982,34,1.9034091482073587,2,22,0.19511249639763503,0,0.0196078431372549
59,9.81554912876777,579.1173985972985,1,2,29.196417430832852,11,1.3226549719316123,8,10,0.08404754682636612,0,0.13333333333333333
95,6.944259670680035,659.7046687146033,1,1,4.8989445575256125,19,1.8990585028213691,0,11,0.3543752758763719,0,0.0
105,19.48184795636529,2045.594035418355,2,3,8.047129696419471,48,2.475282005284189,8,3,0.605242120050318,1,0.07547169811320754
83,15.703718136015556,1303.408605289291,0,3,3.9069847232295825,49,1.1138344156963806,5,2,1.0048488952233279,1,0.05952380952380952
99,16.53932812710384,1637.39348458328,1,2,32.053013208890334,1,4.5912704036163685,6,0,0.1289997908333673,0,0.06
